year,id,player_name,pos,draft_projection,athleticism_score,size_score,production_score,ngs_score
2017,3219534b-4966-5077-ebc9-d97ab1242a87,Dan Skipper,OT,,,,,
2017,32194252-5574-1545-fb42-314646af606b,Daniel Brunskill,OT,,,,,
2017,32194953-4914-8317-8b45-dce72c3ab699,Danny Isidora,G,,,,,
2017,32194f47-5541-7955-59ab-15bd05c31d80,Dare Ogunbowale,RB,,,,,50
2017,3219454e-4748-0848-d0a4-9a6bd38e7411,Darius English,OLB,,,,,
2017,32194441-4e52-7377-7c31-33311d909473,Darrell Daniels,TE,,,,,
2017,3219524f-4719-9422-14df-75db6bb332cb,Darreus Rogers,WR,,,,,53.2094539134232
2017,32194d4f-4f24-9444-1f85-e742d8abb0fb,David Moore,WR,,,,,
2017,32194e4a-4f35-5964-1f03-4dc0b4e0b757,David Njoku,TE,,,,,
2017,32195348-4143-3393-70e8-6848464fd5c0,David Sharpe,OT,,,,,
2017,32195745-4210-7865-aa79-d1694a1e3e3a,Davis Webb,QB,,,,,67.5721417416872
2017,3219474f-4409-3943-f3b0-e1ac6f3b3b13,Davon Godchaux,DT,,,,,
2017,3219534d-4f47-4349-7350-861e0a999ca9,Dawuane Smoot,DE,,,,,
2017,32194845-4e05-4848-5be1-eb8e3f08802a,De'Angelo Henderson Sr.,RB,,,,,58.8927355420707
2017,3219534d-4920-2275-9871-d98e2adc4893,De'Veon Smith,RB,,,,,59.6655236096863
2017,32194252-4f38-6503-bc22-adcbe667d1db,DeAngelo Brown,DT,,,,,
2017,32195941-4e26-5892-f597-4aebdd0b8988,DeAngelo Yancey,WR,,,,,
2017,32195741-4c11-5858-77cc-a709cd6c1c53,DeMarcus Walker,DE,,,,,
2017,32194b49-5a08-0286-2a4a-4466d3b555e6,DeShone Kizer,QB,,,,,71.558881360329
2017,32195749-5307-8731-a79e-5eb302a7bb7b,Deatrich Wise,DE,,,,,
2017,32195745-5355-1470-8067-83ca40023853,Dede Westbrook,WR,,,,,87.3225377148557
2017,3219484f-4c27-9684-58a8-fbda26c98812,Deon Hollins,OLB,,,,,
2017,32194241-5240-5176-20ec-029ab37b9d27,Derek Barnett,DE,,,,,
2017,32195249-5645-5810-4a0d-8efb3db9f5f0,Derek Rivers,DE,,,,,
2017,32194a4f-4e23-3454-e31f-d43bcf08017f,Derrick Jones,CB,PFA,,,,
2017,32195741-5433-8355-e029-e49022cf4b81,Deshaun Watson,QB,,,,,82.6873585272263
2017,32194b49-4e38-6926-89ea-4e2e69f6094c,Desmond King,S,,,,,
2017,32194d41-5973-8290-dba5-29c05a4c1694,Devante Mays,RB,Round 7-PFA,,,,
2017,32195245-4432-8012-9757-3bd31d2b8156,Devine Redding,RB,,,,,50
2017,3219424f-4e14-1472-e9d9-b6853e892d85,Deyshawn Bond,C,,,,,
2017,32194a4f-5317-8199-f03f-f920974bf67a,Dieugot Joseph,OT,,,,,
2017,32194441-5705-6236-cf99-fd4dcf52774c,Dion Dawkins,OG,,,,,
2017,32195055-4d42-2791-b587-56baa1bdae3e,Donnel Pumphrey,RB,,,,,50
2017,32194a4f-4821-1755-f181-f8ed193ba078,Dorian Johnson,OG,,,,,
2017,32194d4f-5216-1656-2bba-6bbbfdbc4bc0,Drew Morgan,WR,,,,,50
2017,32195249-4c14-6648-2144-0e2e5abd5020,Duke Riley,OLB,,,,,
2017,3219444f-4e05-3390-1432-7a872ce40bde,Dylan Donahue,DL,,,,,
2017,32195448-4f12-5786-67c0-cb738f83c6e9,Dymonte Thomas,S,,,,,
2017,32194a41-4315-8683-7494-5ff0cd9633eb,Eddie Jackson,S,,,,,
2017,32195641-4e40-9052-b105-d49ffbbb5d8c,Eddie Vanderdoes,DT,,,,,
2017,32195052-4914-9241-ec6d-467028165734,Ejuan Price,DE,,,,,
2017,3219484f-4f04-9764-f9f3-e5a3441fd704,Elijah Hood,RB,,,,,64.760078141162
2017,32194c45-4520-1855-b913-eb00539e3774,Elijah Lee,LB,,,,,
2017,32194d43-4779-1501-54ab-0fdf2b3b0578,Elijah McGuire,RB,,,,,65.7555143833893
2017,32195155-4122-9892-7e3c-cf53edb77df8,Elijah Qualls,DT,,,,,
2017,32195341-5502-5752-b171-3bff1c98fe2d,Eric Saubert,TE,,,,,
2017,32194155-5308-9265-3cf6-8531683890cc,Erik Austell,OT,,,,,
2017,32194d41-4763-2910-3de1-fab5c4fcf5c4,Erik Magnuson,OG,,,,,
2017,3219434f-4f53-7600-efc7-0337feb85d3e,Ethan Cooper,OL,,,,,
2017,3219504f-4330-3385-f54c-3031b4454d04,Ethan Pocic,C,,,,,
2017,3219454e-4772-6325-a4a0-9b4b442fe68a,Evan Engram,TE,,,,,
2017,3219474f-4f36-9135-2fc8-89b0c2bc6422,Evan Goodman,OG,,,,,
2017,3219524f-4242-7701-bb57-91ee677d885d,Ezra Robinson,CB,,,,,
2017,32194d4f-5209-5343-5b58-7df71cf62da8,Fabian Moreau,CB,,,,,
2017,32194252-4f43-1003-6351-ff5d26b95b5d,Fadol Brown,DE,,,,,
2017,3219534d-4982-9855-a62a-90429d56fa7c,Fish Smithson,S,,,,,
2017,32194c41-4d75-2374-5b95-fb2de7d90c20,Forrest Lamp,OG,,,,,
2017,3219524f-5360-0347-4b5c-ddd63c57054d,Fred Ross,WR,,,,,65.8249454098511
2017,32195354-4567-3636-50e9-7b153995173c,Freddie Stevenson,FB,,,,,
2017,32194d41-5225-3345-bc1c-abbac8c34b03,Gabe Marks,WR,,,,,52.804817415916
2017,3219434f-4e24-0083-1be5-38559b415b60,Gareon Conley,CB,,,,,
2017,3219424f-4c53-2335-9c0b-98c5c891813d,Garett Bolles,OT,,,,,
2017,32195349-4333-1964-e8d7-cfd538349f72,Garrett Sickels,DE,,,,,
2017,32194449-4554-2470-f410-6b93210b961a,Gehrig Dieter,WR,,,,,
2017,32194b49-5438-8290-eeed-c9c9cca62ec1,George Kittle,TE,,,,,
2017,32194556-4516-6115-f11c-124334bc44da,Gerald Everett,TE,,,,,
2017,32194d41-4220-6573-a4e5-f1a2df708ea3,Greg Mabin,CB,,,,,
2017,32195059-4b17-7981-d7fe-b2b21aeb7560,Greg Pyke,OG,,,,,
2017,32195741-5217-0484-b321-8aea367bc0a5,Greg Ward,WR,,,,,58.8396335855799
2017,32195354-4575-7436-dbba-86ad2a2f4b3a,Grover Stewart,DT,,,,,
2017,32195245-4432-4095-207d-440aa35fb3ac,Haason Reddick,DE,,,,,
2017,32194e49-4366-1907-c391-dc6621edec42,Hardy Nickerson,LB,,,,,
2017,32194255-5406-1642-3745-75ce5dec0422,Harrison Butker,K,,,,,
2017,32194c41-4e58-5903-7fd5-e0073eb48b32,Harvey Langi,DE,,,,,
2017,32194855-4e24-4784-7946-603727fb82fe,Hayden Hunt,P,,,,,
2017,32195749-4c71-4912-e8a7-3a5d4961016e,Howard Wilson,CB,,,,,
2017,32194449-4d20-0894-1081-2e83eb2df7cf,Hunter Dimick,DE,,,,,
2017,32194d41-5408-5210-1cee-495b37e06919,I'Tavius Mathers,RB,,,,,
2017,32194f44-4569-0714-f07c-cb65e8e84376,Ifeadi Odenigbo,DL,,,,,
2017,32194153-4904-8076-feee-73311f6eec4e,Isaac Asiata,OG,,,,,
2017,3219524f-4316-3836-7630-2da249a7c093,Isaac Rochell,DT,,,,,
2017,3219464f-5220-8311-e1cb-5d924d912ba3,Isaiah Ford,WR,,,,,69.6579896470487
2017,32194d43-4b25-0948-8027-d3dafaef3cae,Isaiah McKenzie,WR,,,,,76.793859382925
2017,32195a41-4d62-4973-3e0a-4452c76918be,Ishmael Zamora,WR,,,,,
2017,32194449-4535-3490-3608-93d8d8e63fe5,J.J Dielman,C,,,,,
2017,32195045-5042-0619-4e7d-a0d4df4a4ea7,Jabrill Peppers,LB,,,,,
2017,3219544f-4326-6972-4a69-ac89a3125763,Jack Tocho,CB,,,,,
2017,32194a4f-4832-1783-f801-6f2c6b9d460e,Jadar Johnson,S,,,,,
2017,32195448-4f21-0047-249a-b832a3e9f3e5,Jahad Thomas,RB,,,,,55.1845972503367
2017,32194255-5470-2407-5948-fda2d83efd50,Jake Butt,TE,,,,,
2017,3219454c-4455-0110-eebc-2fa1bf4db5d4,Jake Eldrenkamp,OG,,,,,
2017,3219454c-4c29-6383-45c6-7b06fb12848c,Jake Elliott,K,,,,,
2017,32194a4f-4832-1843-8fbe-91e7ad36a9fb,Jaleel Johnson,DT,,,,,
2017,32194d59-5217-4507-3812-d184b57c2659,Jalen Myrick,CB,,,,,
2017,32195245-4582-0452-a5ec-8d1069c7e393,Jalen Reeves-Maybin,LB,,,,,
2017,32195749-4c32-8269-4a19-d851ac99ba3c,Jamaal Williams,RB,,,,,67.5757146522794
2017,32194144-4139-2115-dda7-1e943e0d454b,Jamal Adams,S,,,,,
2017,32194147-4e40-6291-2b0f-470a6817d947,Jamal Agnew,CB,Rounds 6-7,,,,
2017,32194341-5265-8276-b263-83384f8df012,Jamal Carter,S,,,,,
2017,32195354-4149-5255-2ae0-ad2a4532ed4b,Jamari Staples,WR,,,,,50
2017,3219434f-4e46-1999-59e9-253cedeec3a5,James Conner,RB,,,,,88.3613190949259
2017,32194f4e-5763-9851-e9ab-d888f21e56e5,James Onwualu,OLB,,,,,
2017,32195155-4909-9494-6485-28d01a799f6b,James Quick,WR,,,,,50
2017,32194441-5642-9215-2cff-c5c8b72a9f33,Jarrad Davis,LB,,,,,
2017,32194a4f-4e44-8828-e874-d75c0636072e,Jarron Jones,DT,,,,,
2017,32194c45-4148-7963-8bc3-0c68460ac83e,Javarius Leamon,OL,,,,,
2017,32194252-4f48-6545-77f7-ac6c4d81c66a,Jayon Brown,LB,,,,,
2017,32194348-4558-2035-37ba-7b9e42d39237,Jehu Chesson,WR,,,,,59.3748238949521
2017,32194c45-4422-9262-e724-6d0b876f579a,Jeremiah Ledbetter,DE,,,,,
2017,3219434c-4137-9037-d8b5-40af0a298262,Jeremy Clark,CB,,,,,
2017,32194355-5450-2170-dbdf-6e7f9c086b67,Jeremy Cutrer,CB,,,,,
2017,32194d43-4e75-0971-c818-00cfc1798991,Jeremy McNichols,RB,,,,,74.9800460828911
2017,32195350-5257-3222-44a6-5b8fd0e4efc5,Jeremy Sprinkle,TE,,,,,
2017,3219454c-5517-7981-2db3-292a30f493e2,Jermaine Eluemunor,OL,,,,,
2017,32194752-4104-2360-d580-e3381965bc87,Jermaine Grace,LB,,,,,
2017,32194556-4129-7676-ab6e-b55230cd1ec2,Jerod Evans,QB,,,,,69.3580141302671
2017,32194c41-4e31-3880-d452-02de1ab28082,Jerome Lane,WR,,,,,54.1550833247513
2017,32195547-4f35-5963-a82a-782e3a27cfbe,Jerry Ugokwe,OT,,,,,
2017,32194455-4e46-2639-225e-79ffb09ca75f,Jessamen Dunker,G,,,,,
2017,32194d49-5856-4388-c611-05b6fcff1d1d,Joe Mixon,RB,,,,,
2017,32195749-4c38-6826-9a7b-96defdc5168c,Joe Williams,RB,,,,,63.9009110911199
2017,32194956-4917-7981-6d63-a82b3a27ecf3,Joey Ivie,DT,,,,,
2017,32194a4f-4836-2641-9903-f7417c116857,John Johnson,S,,,,,
2017,3219524f-5361-6450-1052-04968bded2fc,John Ross,WR,,,,,88.4799927311212
2017,3219544f-5418-2145-1a49-794928d9b4ec,Jon Toth,C,,,,,
2017,3219414c-4c51-2725-ce7e-b1e4e850afe5,Jonathan Allen,DE,,,,,
2017,32194d43-4c12-8073-9ee5-db5084463679,Jonathan McLaughlin,OT,,,,,
2017,3219534d-4944-3054-540c-5ec35eb5903e,Jonnu Smith,TE,,,,,
2017,32194341-5246-8372-a0e7-5c97d41bef96,Jordan Carrell,DT,,,,,
2017,32194556-4142-1955-6b12-4186f841c175,Jordan Evans,LB,Rounds 5-6,,,,
2017,32194c45-4742-4519-8d66-b06d05829d00,Jordan Leggett,TE,,,,,
2017,32194d4f-5216-6783-d1a4-77fea1f7f14e,Jordan Morgan,G,,,,,
2017,32195354-4557-0999-ee3a-a25f79241185,Jordan Sterns,SS,,,,,
2017,32195745-5365-1763-7cf8-1ac2e7a4c331,Jordan Westerkamp,WR,,,,,
2017,32195749-4c60-3954-e496-181276b2909c,Jordan Willis,DE,,,,,
2017,32194155-4744-0726-9c64-f1aff7e68d59,Josh Augusta,DT,,,,,
2017,32194341-5244-7528-a4c7-a6ea0ac60884,Josh Carraway,DE,,,,,
2017,32194841-5282-5369-3d6e-fdcd40a46822,Josh Harvey-Clemons,S,,,,,
2017,32194a4f-4e50-6328-8fb0-89d28754c963,Josh Jones,S,,,,,
2017,32194d41-4c67-8958-28e0-499059c44329,Josh Malone,WR,,,,,59.2861386057639
2017,32195245-5939-8905-3a79-3286353be377,Josh Reynolds,WR,,,,,73.0481338126096
2017,32195455-5054-6197-b656-c3798436dac4,Josh Tupou,NT,,,,,
2017,3219444f-4230-2360-8e14-dbbe1dede120,Joshua Dobbs,QB,,,,,59.4515134979164
2017,3219484f-4c69-8824-1dc2-9e205bbff496,Joshua Holsey,CB,,,,,
2017,32194c45-5741-9597-66ab-b18d5fb659a5,Jourdan Lewis,CB,,,,,
2017,3219534d-4982-9709-6877-2f8181b1e986,JuJu Smith-Schuster,WR,,,,,99
2017,32194441-5600-4799-588c-a915b98e7f96,Julie'n Davenport,OT,,,,,
2017,32194441-5649-9568-7f66-7ec80c443931,Justin Davis,RB,,,,,62.1111527170982
2017,32194556-4142-8259-7e6e-8e15957da789,Justin Evans,S,,,,,
2017,32195345-4e17-2313-5683-9db4be069e1e,Justin Senior,OT,,,,,
2017,3219564f-4726-4860-4742-d1cd3378acb1,Justin Vogel,P,,,,,
2017,32195741-5235-9674-522c-6a67db266f81,Jylan Ware,OT,,,,,
2017,32194341-4e61-2240-45c3-2631bdc858a2,KD Cannon,WR,,,,,
2017,32194152-4501-3842-c9d4-1064624fd9b4,Kareem Are,OG,,,,,
2017,32194855-4e30-8934-bd0d-d8d3d09b6aac,Kareem Hunt,RB,,,,,81.5784606761982
2017,32194841-4d24-3824-aff8-56f6856f1f9a,Karel Hamilton,WR,,,,,
2017,32195343-4862-4703-1528-dd015b6c43e8,Karter Schult,DE,,,,,
2017,32194c55-4307-2456-1594-41e78d00027b,Keevan Lucas,WR,,,,,52.2090906986533
2017,32194144-4147-2969-d09b-361cb348f9db,Keion Adams,OLB,,,,,
2017,32194441-5650-0124-9397-1485303e6a01,Keionta Davis,DE,,,,,
2017,32194b45-4c79-9721-ae04-96214fe88f78,Keith Kelsey,LB,,,,,
2017,3219454b-4144-4955-1a7e-7a941d447034,Ken Ekanem,DL,,,,,
2017,32194245-4380-1682-5c6a-5d0caf133dff,Kendell Beckwith,ILB,,,,,
2017,3219424f-5543-4790-acfc-7b92d77f3c8b,Kendrick Bourne,WR,,,,,75.0785829723431
2017,32194f4c-5523-7309-3dc7-00d91e602977,Kenneth Olugbode,OLB,,,,,
2017,3219474f-4c57-3546-c21d-b780be32aca0,Kenny Golladay,WR,,,,,90.9233123356767
2017,32194841-5410-1197-c6b7-683a8412fa53,Keon Hatcher,WR,,,,,50
2017,32195748-4965-6258-1b12-de79f5b01f22,Kermit Whitfield,WR,,,,,50
2017,32194441-5651-3779-59f5-09cba4436256,Kevin Davis,LB,,,,,
2017,32194b49-4e56-0624-42c8-cacbf09c0609,Kevin King,CB,,,,,
2017,32194d55-4842-3090-de0e-f20a99751506,Khalfani Muhammad,RB,,,,,
2017,3219484f-4702-3409-5a3b-2813760347f3,Krishawn Hogan,WR,,,,,67.3157754189975
2017,32194655-4c36-0496-57b8-0bd6f3358ab7,Kyle Fuller,C,,,,,
2017,32194b41-4c40-3290-3774-c056fedf15d2,Kyle Kalis,OG,,,,,
2017,32194849-4c17-0556-1de1-66fd253b9acd,Lano Hill,SS,,,,,
2017,32194f47-5543-1455-618c-a01f22ab7199,Larry Ogunjobi,DT,,,,,
2017,32194d43-5155-3345-8e32-6e6c88148b19,Leon McQuay III,S,,,,,
2017,3219464f-5556-4970-e13e-15f65e552496,Leonard Fournette,RB,,,,,94.508487173859
2017,32194d59-4543-7536-ddc0-0a9791eac612,Levon Myers,OT,,,,,
2017,32194e45-4123-4932-70b3-235cd9abe2be,Lewis Neal,DE,,,,,
2017,32194a45-5247-5045-8660-8254b5a7b255,Lorenzo Jerome,S,,,,,
2017,32194352-4f78-0440-1b85-c02a5130b16a,Lucas Crowley,C,,,,,
2017,3219484f-4c28-0459-95b9-52d98e1b03e6,Mack Hollins,WR,,,,,50
2017,32194455-5042-6913-b1a7-e0c89cead666,Malachi Dupre,WR,,,,,56.9432993760795
2017,3219484f-4f29-8753-69fc-56b68b3a9b17,Malik Hooker,S,,,,,
2017,32194d43-4479-2392-d4c1-77d8f19d9d89,Malik McDowell,DT,,,,,
2017,32194d41-5929-1409-5982-132ef981bcf8,Marcus Maye,S,,,,,
2017,32194f4c-4945-3699-6074-b49ec1230103,Marcus Oliver,LB,,,,,
2017,32195749-4c43-1161-de81-15fdfa2c6feb,Marcus Williams,S,,,,,
2017,32194855-4d55-0259-3a83-bf518b57504a,Marlon Humphrey,CB,,,,,
2017,32194d41-4333-8783-1057-4314041567c5,Marlon Mack,RB,,,,,77.9178262921343
2017,32194c45-4546-8103-24b7-5d050182cb10,Marquel Lee,LB,,,,,
2017,32195748-4936-3802-37ac-07a697fbd9d8,Marquez White,CB,,,,,
2017,32195749-4c43-1851-749d-8a99136fb391,Marquez Williams,FB,,,,,
2017,32194c41-5468-4977-40ce-6a12d45573c2,Marshon Lattimore,CB,,,,,
2017,32195343-4849-7866-7e94-931ff008793c,Mason Schreck,TE,,,,,
2017,32194441-5950-6590-6ff5-89131825b5f2,Matt Dayes,RB,,,,,50
2017,3219474f-4444-8365-4c8d-80fbac870eb6,Matt Godin,DT,,,,,
2017,32194d49-4c03-3577-24b3-664d0e1e9524,Matt Milano,OLB,,,,,
2017,32195245-4365-7432-9001-1e5d06f8b4c8,Michael Rector,WR,,,,,62.1328428106842
2017,3219524f-4222-8521-8de1-ec1b5a93e121,Michael Roberts,TE,,,,,
2017,32195459-5340-7791-5c99-6b9b4b99a6e8,Mike Tyson,S,,,,,
2017,32195749-4c00-0009-75a2-9fccf6994099,Mike Williams,WR,,,,,78.8895348439424
2017,32194c45-4915-1930-a0ac-5da83de770fa,Mitch Leidner,QB,,,,,60.0969640313761
2017,32195452-5521-5336-8519-c8cb45ea9b74,Mitchell Trubisky,QB,,,,,83.5426370158636
2017,32194e49-4360-4440-f36b-df03f0e47846,Montae Nicholson,S,,,,,
2017,32194144-4151-9824-1230-49b9593d6a6e,Montravius Adams,DT,,,,,
2017,32194741-5252-8896-2c1d-5aafec7d47e8,Myles Garrett,DE,,,,,
2017,32194745-5265-0621-801d-5ee6a734a7d9,Nate Gerry,S,,,,,
2017,32194841-4974-1950-1414-941e1bb47e67,Nate Hairston,CB,,,,,
2017,32195448-4505-2671-d3f0-3ce0f3b62ce3,Nate Theaker,OG,,,,,
2017,32195045-5407-1806-8416-0c28f3e38ba0,Nathan Peterman,QB,,,,,66.7458725812298
2017,32194a4f-4e63-6681-af3f-8d816081e796,Nazair Jones,DT,,,,,
2017,32194d55-4c48-6612-b03b-50f8fc6abe24,Nick Mullens,QB,,,,,
2017,32195349-5228-6611-f015-720b3ee02830,Nico Siragusa,OG,,,,,
2017,32194252-4f56-7406-27bf-fae9f5eeb8ad,Noah Brown,WR,,,,,56.0681312618864
2017,32194e57-4110-9653-55f7-5ad332051776,Noble Nwachukwu,DE,,,,,
2017,32195448-4f30-9090-b213-42bbf1fc61de,Noel Thomas,WR,,,,,55.7692118550737
2017,3219484f-5730-8864-f556-0040cd058670,O.J. Howard,TE,,,,,
2017,32194d45-4c06-9516-9c22-2a0a784d63ba,Obi Melifonwu,S,,,,,
2017,32195354-4579-3578-652e-ec529774cfac,Orion Stewart,S,,,,,
2017,3219454c-4617-7981-a93d-0e2331f21f60,Pat Elflein,C,,,,,
2017,32194f43-4f51-9549-84de-4c27d3c72ed9,Pat O'Connor,DE,,,,,
2017,32194d41-4840-1939-e4c1-bb89191b4e71,Patrick Mahomes,QB,,,,,98.4525962298839
2017,32194d41-4746-0737-74b8-fe0ec19a6f9b,Paul Magloire,LB,,,,,
2017,32194252-4f57-9945-abde-cbb5718c7254,Pharaoh Brown,TE,,,,,
2017,32195441-5521-7769-5153-af03b1c08fe6,Pita Taumoepenu,DL,,,,,
2017,32194144-4508-5874-bbf3-1fc99c9571cb,Quincy Adeboyejo,WR,,,,,50
2017,32195749-4c77-4506-1ef4-5fddefe58f18,Quincy Wilson,CB,,,,,
2017,32194d43-4d50-6702-63e4-e55d03e6b958,Raekwon McMillan,LB,,,,,
2017,3219474f-4665-0964-a804-e8266bf36edf,Randall Goforth,S,,,,,
2017,3219444f-5560-4176-bafa-285edcbca1af,Rasul Douglas,CB,,,,,
2017,32194a45-4e42-8013-cbad-6b370e9849e4,Rayshawn Jenkins,S,,,,,
2017,3219464f-5357-7594-a876-c8197ff307fe,Reuben Foster,LB,,,,,
2017,32194252-4f61-8951-6b98-86fe83967602,Richie Brown,LB,,,,,
2017,32195345-4144-9742-e3b2-759908a92e0d,Ricky Seals-Jones,WR,,,,,
2017,32194255-4c62-3556-6492-bc2b89d7e050,Riley Bullough,LB,,,,,
2017,32194441-5667-6746-147b-258806987e1e,Robert Davis,WR,,,,,67.4451591789581
2017,32194c45-4633-8460-992d-d799cd3027bc,Robert Leff,OT,,,,,
2017,32194a4f-4863-6469-fa8a-d265ef4eaf74,Roderick Johnson,OT,,,,,
2017,32194144-4155-5214-265d-3368798b4bd3,Rodney Adams,WR,,,,,63.225760178357
2017,3219464f-5232-3002-26e9-480b503f60cb,Rudy Ford,S,,,,,
2017,32195348-4531-5869-af32-c0577d545730,Rushel Shell,RB,,,,,54.6033882320218
2017,3219414e-4438-4426-323e-fcf2b4a8a4d9,Ryan Anderson,OLB,,,,,
2017,3219474c-4138-8030-2779-0b2c492b7522,Ryan Glasgow,DT,,,,,
2017,32195241-4d04-3107-b1cd-570007956a91,Ryan Ramczyk,OT,,,,,
2017,32195357-4974-9216-55ce-2acba910db49,Ryan Switzer,WR,,,,,55.7190107972043
2017,3219524f-4753-3114-d518-e21dc2b713d6,Sam Rogers,FB,,,,,
2017,32195445-5627-1136-7757-d813b18d1bd2,Sam Tevi,OT,,,,,
2017,32195045-5209-5343-a8b2-b2085b20ed79,Samaje Perine,RB,,,,,81.7344925375393
2017,32194542-5535-5964-70df-ad4c6a840cec,Samson Ebukam,OLB,Round 5,,,,
2017,32194f52-4e09-1071-5dad-70b5cb764425,Scott Orndoff,TE,,,,,
2017,32194841-5218-6238-b778-0fcf6913d5ff,Sean Harlow,OG,,,,,
2017,32194c49-5519-6395-ffd5-f2b99207a967,Sefo Liufau,QB,,,,,68.1643930878082
2017,32194c55-4144-4954-cf6a-ca2410c3b470,Shalom Luani,S,,,,,
2017,32194752-4929-6565-7f54-59ffc735723f,Shaquill Griffin,DB,,,,,
2017,32194749-4277-1244-77de-9d4562257cac,Shelton Gibson,WR,,,,,51.7784055886977
2017,32194a4f-4e71-9895-3507-960310feac63,Sidney Jones,CB,,,,,
2017,32195348-4544-3431-481e-442272d0c7d9,Sojourn Shelton,CB,,,,,
2017,32195448-4f38-1630-9012-3ee085da5a84,Solomon Thomas,DE,,,,,
2017,32194e4f-4938-5627-da5b-a00de4ce96f0,Speedy Noil,WR,,,,,60.7703149024939
2017,3219434f-4c37-7475-3f2e-c5d38db2bad5,Stacy Coley,WR,,,,,59.4190933782423
2017,32195749-4c52-5037-b7c3-6fa30fbaa6f8,Stanley Williams,RB,Lance Zierlein,,,,50
2017,32195441-5971-1900-ac54-7c36f50e56b3,Steve Taylor,ILB,,,,,
2017,32195455-4946-1916-a611-4ffd21341459,Stevie Tu'ikolovatu,NT,,,,,
2017,32194e4f-5276-3430-a5bf-58da8f72529d,Storm Norton,OT,,,,,
2017,32194c4f-4776-5234-e831-0a4eaf2326f1,T.J. Logan,RB,,,,,57.2918933075051
2017,32195741-5458-7616-6d9a-681b6f6e278d,T.J. Watt,LB,,,,,
2017,32194348-4164-6504-2f6f-045a92e67e87,Taco Charlton,DE,,,,,
2017,32194d43-4b40-5174-ac7b-f5e10ef2c320,Takkarist McKinley,DE,,,,,
2017,32195641-4c64-1832-251a-a62533d1d112,Tanner Vallejo,LB,,,,,
2017,32194b50-4159-3274-389b-164044c6ef05,Tanoh Kpassagnon,DE,,,,,
2017,3219534d-4179-1275-7efe-091fb227948c,Tanzel Smart,DT,,,,,
2017,32194d49-5a81-2320-8a84-33ba29db8807,Taquan Mizzell,RB,,,,,
2017,32194241-5314-0463-60dd-5752e5c3fcf1,Tarell Basham,DE,,,,,
2017,3219434f-4842-7642-223a-04d61d35fb5c,Tarik Cohen,RB,,,,,56.3008840134936
2017,3219424f-5717-2625-90a6-450d48505559,Tashawn Bower,DE,,,,,
2017,32194d43-4e23-1642-ef3f-d981f185dde0,Taylor McNamara,TE,,,,,
2017,32194d4f-5446-6221-9a2d-e499d5bf94c5,Taylor Moton,OG,,,,,
2017,32195441-5971-6250-197f-078bbce0e7cb,Taywan Taylor,WR,,,,,65.656268159245
2017,32195448-4f70-6223-baf2-00fc9973fe02,Tedric Thompson,FS,,,,,
2017,32195441-4227-1322-41f6-5d7755c0567c,Teez Tabor,CB,,,,,
2017,3219484f-4447-7185-1515-a9e9e93d0cbe,Temuchin Hodges,TE,,,,,
2017,32195749-4c53-8306-a9f5-551991ebad4b,Tim Williams,DE,,,,,
2017,32194752-4536-4339-43e9-7a76b209a069,Tion Green,RB,,,,,
2017,32194241-4b69-8563-7e13-947c9de4c4d7,Toby Baker,P,,,,,
2017,32195354-4565-9244-3e27-3b3b12e11eec,Tony Stevens,WR,,,,,
2017,32194455-5206-6037-ee44-fcc150b404f8,Travin Dural,WR,,,,,50
2017,32195255-4463-3432-dc06-ad8eef17590d,Travis Rudolph,WR,,,,,50
2017,32195748-4954-7699-8d1e-4952613e94ee,Tre'Davious White,CB,,,,,
2017,32195441-5975-8512-56a9-70ba428be183,Trent Taylor,WR,,,,,56.3143583371251
2017,32194445-4368-4339-744c-c861537646d7,Treston Decoud,CB,,,,,
2017,32194b4e-4975-2443-800e-9f9110f066c6,Trevor Knight,QB,,,,,58.1217723507573
2017,32194752-4906-3706-6978-fa4a400ae57e,Trey Griffey,WR,,,,,
2017,32194845-4e32-4452-75c5-0aabacd72a94,Trey Hendrickson,DE,,,,,
2017,32194845-5369-8150-620c-310df92b74b8,Treyvon Hester,DT,,,,,
2017,32194f52-4c63-2134-6297-cd7335eb2b73,Tyler Orlosky,C,,,,,
2017,3219474c-4152-0495-4e3b-8fb6cc020309,Tyquwan Glass,CB,,,,,
2017,3219424f-5777-0022-fa8c-b18cca3bd7f6,Tyus Bowser,LB,,,,,
2017,3219454c-4956-9540-ceb7-10ca24d9c4c8,Ukeme Eligwe,LB,,,,,
2017,32195341-4c08-9843-4fc8-0bf6d13e02b6,Victor Salako,OT,,,,,
2017,32194249-4532-8770-1f87-e70ee4709c76,Vince Biegel,OLB,,,,,
2017,32195441-5976-8399-cc32-3f401e1b19d2,Vincent Taylor,DT,,,,,
2017,32194741-4c64-9066-25c6-c9a8be2311bb,Wayne Gallman,RB,,,,,69.0363506465056
2017,32194c55-4e67-6329-6798-3f46bb95b100,Wes Lunt,QB,,,,,
2017,3219484f-4c05-0358-4df1-a50465e8f19a,Will Holden,OT,,,,,
2017,32194c49-4b17-7981-1973-07d7a41aaa5d,William Likely,DB,,,,,
2017,3219574f-4f62-0124-151e-cfaca2197eec,Xavier Woods,S,,,,,
2017,32194241-4e70-1016-865d-48751296db50,Zach Banner,OT,,,,,
2017,32194355-4e79-8458-d013-aa9d0b842c2b,Zach Cunningham,LB,,,,,
